song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Perfect Duet;Ed Sheeran;Dwayniee014;2018-01-02 09:36;0;0;"None";; ;948125777781964800;River ❌ Eminem ft. Ed Sheeran
Perfect Duet;Ed Sheeran;hits4uradio;2018-01-02 08:20;0;0;"None";; ;948106747872468992;This song is playing: Taylor Swift - End Game ft Ed Sheeran Listen: https://t.co/Yu55BIA5JO
Perfect Duet;Ed Sheeran;iutuv2;2018-01-02 08:17;0;0;"None";; ;948105970684743681;lloro mi mamá ama a Ed Sheeran lpm pone los discos y todo lpm la amo mujer ya la estoy convenciendo para que me lleve a verlo
Perfect Duet;Ed Sheeran;hits4uradio;2018-01-02 07:03;0;0;"None";; ;948087445660295168;This song is playing: Ed Sheeran - Perfect Listen: https://t.co/Yu55BIA5JO
Perfect Duet;Ed Sheeran;kristebellaaa;2018-01-02 02:01;1;0;"None";@cecelivesin1989 ; ;948011440958558208;RT @cecelivesin1989: hey what happened to End Game video featuring ed sheeran, future, past, present, katy perry and Pope francis? i saw on…
Perfect Duet;Ed Sheeran;cecelivesin1989;2018-01-02 00:01;1;8;"None";; ;947981228334026758;hey what happened to End Game video featuring ed sheeran, future, past, present, katy perry and Pope francis? i saw… https://t.co/Tu3tsOwzcw
In Amsterdam;Sevn Alias;Moody_W_Music;2018-01-02 15:34;0;0;"None";@YouTube ; ;948215934522707968;Ik heb een video toegevoegd aan een @YouTube-afspeellijst: https://t.co/x4vns7cDQg Sevn Alias ft. Lil Kleine &amp; Boef - Patsergedrag
In Amsterdam;Sevn Alias;Moody_W_Music;2018-01-02 13:57;0;0;"None";@YouTube ; ;948191483412303877;Ik heb een video toegevoegd aan een @YouTube-afspeellijst: https://t.co/rR8nfWF5AK SFB - Pon Road ft. Sevn Alias (prod. Dovgh &amp;
Cono;Puri;90sdxde;2018-01-02 20:27;0;1;"None";; ;948289610295201792;oddio c'è "Padri e figlie" con Russell Crowe, i lacrimoni puri per questo film, quant'è bella lei poi
Cono;Puri;lvlimbeek;2018-01-02 07:20;0;0;"None";; ;948091588131123200;Heerlijke ochtend-tune! #cono #puri https://t.co/mmOdu2IXdq
I Miss You;Clean Bandit;soaverecords;2018-01-02 19:35;0;3;"None";; ;948276558388695040;STISEMA brings us a punchy house remix of Clean Bandit &amp; Julia Michaels's emotional original! https://t.co/8WPjJeNukY
I Miss You;Clean Bandit;WildHitradio;2018-01-02 14:08;0;0;"None";; ;948194177858158592;Nu op Wild: clean bandit ft. sean paul anna-marie - rockabye . Luister mee: https://t.co/N9oXzJafZZ #np #radio #music
I Miss You;Clean Bandit;SMCspotify;2018-01-02 11:00;0;0;"None";@radiodiego @RT2EAT @SMCspotify ; ;948146954067996672;#NowPlay @radiodiego Clean Bandit Ft. Sean Paul - #RockabyeBaby https://t.co/CEEO9sMoqA @RT2EAT #Netherlands #Spain #Sweden @SMCspotify
I Miss You;Clean Bandit;hits4uradio;2018-01-02 09:06;0;0;"None";; ;948118327116877832;This song is playing: Clean Bandit - Symphony (feat. Zara Larsson) Listen: https://t.co/Yu55BIA5JO
I Miss You;Clean Bandit;SMCspotify;2018-01-02 09:00;0;0;"None";@radiodiego @RT2EAT @SMCspotify ; ;948116747370029057;#NowPlay @radiodiego Clean Bandit Ft. Sean Paul - #Rockabye https://t.co/CEEO9sMoqA @RT2EAT #Netherlands #Spain #Sweden @SMCspotify
I Miss You;Clean Bandit;deepplaylist;2018-01-02 04:24;0;0;"None";; ;948047275753910272;Nu on air: Clean Bandit ft Julia Michaels - I Miss You https://t.co/shpWE32VKS
Let You Down;NF;tradebuddyonlin;2018-01-02 12:50;0;0;"None";; ;948174697073659904;(Premier Development &amp; Investment, Inc. (PDIV: OTC Pink No Information) | Purpose Investments Announces the Launch… https://t.co/0KxDNn6nWR
Perfect;Ed Sheeran;artsysoull;2018-01-02 20:12;0;2;"None";; ;948285814781472769;any concerts planned for 2018? — Harry Styles and Ed Sheeran!!! https://t.co/kYh9nzC9i2
Perfect;Ed Sheeran;hits4uradio;2018-01-02 19:20;0;0;"None";; ;948272715936526336;This song is playing: Ed Sheeran - Perfect Listen: https://t.co/Yu55BIA5JO
Perfect;Ed Sheeran;vvessel;2018-01-02 12:10;0;7;"None";; ;948164600482197507;Ticketmaster heeft wat cijfers en feitjes van 2017 op een rij gezet, waaronder een lijst aan foute Ed Sheeran-zoeko… https://t.co/hDGoOTiMRH
Perfect;Ed Sheeran;beats2dance2016;2018-01-02 11:02;0;0;"None";; ;948147423867793408;Now playing Ed Sheeran -  #beats2dance #Ch1 #house #housefamily #Techhouse #edm https://t.co/8J05WUtYGv
Perfect;Ed Sheeran;hits4uradio;2018-01-02 10:38;0;0;"None";; ;948141485534400512;This song is playing: Eminem - River (feat. Ed Sheeran) Listen: https://t.co/Yu55BIA5JO
Perfect;Ed Sheeran;hits4uradio;2018-01-02 10:13;0;0;"None";; ;948135057012772864;Listen to Ed Sheeran Thinking Out Loud On Chillhits4U Radio
Perfect;Ed Sheeran;Dwayniee014;2018-01-02 09:36;0;0;"None";; ;948125777781964800;River ❌ Eminem ft. Ed Sheeran
Perfect;Ed Sheeran;hits4uradio;2018-01-02 08:20;0;0;"None";; ;948106747872468992;This song is playing: Taylor Swift - End Game ft Ed Sheeran Listen: https://t.co/Yu55BIA5JO
